Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
23f45a0054c5b39c93b30e4ddebd110644ee2cbed1eb8b7c4c1c64738dff257f,2020-06,Gwent Police,Gwent Police,-3.006586,51.689019,On or near LLANDEGEFEDD WAY,W01001511,Torfaen 005B,Unable to prosecute suspect
e323bd56418197f284225e6f2c7ad3a5251a1e94ce53c1e5d8ee6884971b37c6,2020-06,Gwent Police,Gwent Police,-3.187296,51.799761,On or near HEOL HELIG,W01001447,Blaenau Gwent 002B,Unable to prosecute suspect
5f8e34619abacdc7304439c1c92be90a00e121821b9364a8e9581caf9ed2b26e,2020-06,Gwent Police,Gwent Police,-3.137306,51.648577,On or near BRIDGE STREET,W01001327,Caerphilly 014A,Unable to prosecute suspect
c22049aad1c57f1e5b7e46d2808bbc4e0dbfd9476afc1f1d441a9e9ebb0671e1,2020-06,Gwent Police,Gwent Police,-3.261242,51.595752,On or near UNDERWOOD TERRACE,W01001330,Caerphilly 018A,Unable to prosecute suspect
090ffbae3b0abae547e64cb11029fdf90600d023b8f2d5c81d376466e9969094,2020-06,Gwent Police,Gwent Police,-3.083398,51.769924,On or near RIVERSIDE DRIVE,W01001487,Torfaen 001A,Unable to prosecute suspect
9e6b3a8ab0c24bec58559498c8d6ae9088814bb50fa7d896ac508f85e889009d,2020-06,Gwent Police,Gwent Police,-3.083042,51.773820,On or near DUKE STREET,W01001490,Torfaen 001D,Unable to prosecute suspect
dafebf2f810a43350a0938060d14f127488e69b1e3b682e20950b5826cc05c02,2020-06,Gwent Police,Gwent Police,-3.045964,51.714093,On or near NEWMAN ROAD,W01001530,Torfaen 003C,Unable to prosecute suspect
0c4b648f4b8b2f938d69e20004d0584960bc0e46b6265e56523127cb6e1fb4f8,2020-06,Gwent Police,Gwent Police,-3.049159,51.645109,On or near TON ROAD,W01001497,Torfaen 011A,Unable to prosecute suspect
fd575576d787a42983e4397809159387a77916b61faaeaa4d8bf645609010b79,2020-06,Gwent Police,Gwent Police,-3.013204,51.664721,On or near CILGANT ABERTEIFI,W01001493,Torfaen 008A,Unable to prosecute suspect
98b530c21d449ba307e6294c865019903691d5b509f6d67e3d5fc3a0da993080,2020-06,Gwent Police,Gwent Police,-3.019972,51.692446,On or near Pedestrian Subway,W01001515,Torfaen 006B,Unable to prosecute suspect
3a841cff2df348f4fec05253e4a8dd6225ae747c4372e90e866f6d39b238c09d,2020-06,Gwent Police,Gwent Police,-3.027569,51.676527,On or near ELM GROVE,W01001516,Torfaen 006C,Unable to prosecute suspect
ed633c5a230ad0f40311511b330359a7cd40e35829eeeafed7793871c4c8f5a6,2020-06,Gwent Police,Gwent Police,-3.041238,51.703058,On or near Shopping Area,W01001524,Torfaen 004D,Unable to prosecute suspect
138f5d75970f9451d7821c724d3d8cd0769f69631df78b0d76a39a473cc25c40,2020-06,Gwent Police,Gwent Police,-3.005242,51.636816,On or near BURTONS PLACE,W01001505,Torfaen 013B,Unable to prosecute suspect
3d72dadf902e9afc9fb4a3d487ecfe69aa5f9e6ebe4f76a7ddd17b02a56ae828,2020-06,Gwent Police,Gwent Police,-3.233383,51.634272,On or near Sports/Recreation Area,W01001434,Caerphilly 013F,Unable to prosecute suspect
605a0e76ccb5df723db8dcedad44a12efb76b642ebf796071d87cf037e2ee6ba,2020-06,Gwent Police,Gwent Police,-3.046120,51.703311,On or near HANBURY GROVE,W01001491,Torfaen 004A,Unable to prosecute suspect
31638bde1f03466e8c463a1ba1892b1e16d1f04c3b7e63c9818d5e5068cf9272,2020-06,Gwent Police,Gwent Police,-3.027569,51.676527,On or near ELM GROVE,W01001516,Torfaen 006C,Unable to prosecute suspect
626f9f268ce29c1da6c39577f8adf0f53e5d197f7a74431155436a97a240871f,2020-06,Gwent Police,Gwent Police,-3.027569,51.676527,On or near ELM GROVE,W01001516,Torfaen 006C,Unable to prosecute suspect
55ad9a07e1b7d021f7db3913bc929351d313e928bdc0ea658111eb30b643ac95,2020-06,Gwent Police,Gwent Police,-3.036882,51.608703,On or near DERWENT COURT,W01001620,Newport 003D,Unable to prosecute suspect
af4c5e073bb1755482b9e000977d487c493b5ba8fb199ba6d4275d829c1ff6b0,2020-06,Gwent Police,Gwent Police,-2.929849,51.596868,On or near JELLICOE CLOSE,W01001664,Newport 010A,Unable to prosecute suspect
d497de2273aca9042dcd982ac140e1ed22282dd1066d3e5dc400be82d86029d7,2020-06,Gwent Police,Gwent Police,-2.995311,51.590450,On or near Pedestrian Subway,W01001687,Newport 014D,Unable to prosecute suspect
8e7fe4cdedab1844798678e0d1c1f684d0c9364cbfb453e8615abadae191e5b3,2020-06,Gwent Police,Gwent Police,-2.993493,51.583227,On or near PALMYRA PLACE,W01001687,Newport 014D,Unable to prosecute suspect
a971ae5103c75e00bf8a0abcec3256c273f9e4ad5564d66c175666dbc1be6375,2020-06,Gwent Police,Gwent Police,-2.943894,51.575877,On or near Supermarket,W01001646,Newport 015E,Offender given penalty notice
1af06d97a10312604583534e787f768cd34aa7698f349742099bb4e6912b77e9,2020-06,Gwent Police,Gwent Police,-3.006873,51.647188,On or near ST BRIDES CLOSE,W01001507,Torfaen 008D,Unable to prosecute suspect
ab30cd5cc4b73c7ad9cba96f06f35143b9767a6e12a4160e6cf7dbd5514bf2ff,2020-06,Gwent Police,Gwent Police,-3.211880,51.673736,On or near TYNYCOED CRESCENT,W01001352,Caerphilly 007A,Unable to prosecute suspect
25d5c3ec3c65363ef35896b5125891896fee3051719d1f3d94c8dcc712e29c2d,2020-06,Gwent Police,Gwent Police,-2.943579,51.596192,On or near CLEMENT ATLEE DRIVE,W01001665,Newport 008D,Unable to prosecute suspect
9d9053e9434e8a5f140977ee8fdd38220ae73faddd7d6e895ad49e86a5532161,2020-06,Gwent Police,Gwent Police,-2.994436,51.579443,On or near DANIEL PLACE,W01001662,Newport 018D,Unable to prosecute suspect
c64c663f71015e1ccfad278d99feaabee9ec4bdffa9ad0f8c0d42a4384fd9806,2020-06,Gwent Police,Gwent Police,-3.156307,51.751642,On or near Parking Area,W01001453,Blaenau Gwent 008D,Unable to prosecute suspect
6a95986f5e1bfcdd4f6394f302e999a8d0c187db50f86a47043b79e2ae6b7d91,2020-06,Gwent Police,Gwent Police,-3.228131,51.643652,On or near Petrol Station,W01001433,Caerphilly 013E,Unable to prosecute suspect
1dc82a5357c9f6a3cd076e88550a41a4f446dce0135951da47a2febe5ea330f2,2020-06,Gwent Police,Gwent Police,-2.933608,51.589411,On or near BROADWOOD CLOSE,W01001666,Newport 010B,Unable to prosecute suspect
b200c3e352430289a11ef2d774fe46882454139601b21e679e0915ed41ab5f63,2020-06,Gwent Police,Gwent Police,-3.236023,51.580941,On or near HEOL FACH,W01001395,Caerphilly 023C,Unable to prosecute suspect
1b3c2cf9631a70d538ce7cf2f048160af6ea6d7de27bfbecde4004d3d8ac2444,2020-06,Gwent Police,Gwent Police,-3.241163,51.724943,On or near CROFT STREET,W01001386,Caerphilly 002E,Unable to prosecute suspect
decc09bfa0706a12bd1eed3b47a85dd22afec87b39798d0b2e2990c3f7e7f10a,2020-06,Gwent Police,Gwent Police,-2.974705,51.590794,On or near KENSINGTON PLACE,W01001612,Newport 011B,Unable to prosecute suspect
62697f48bb2d55cba3b3d75f2c22b0ea7981eeccf1743e072a8eeca321678ad6,2020-06,Gwent Police,Gwent Police,-3.052755,51.711713,On or near STRYD SIOR,W01001529,Torfaen 003B,Unable to prosecute suspect
022d7e35a55359f38a172eb6a8c3ecf3cece47c29ee80b201fc2142662f131d7,2020-06,Gwent Police,Gwent Police,-3.049159,51.645109,On or near TON ROAD,W01001497,Torfaen 011A,Unable to prosecute suspect
74a6bc6f92cbeef0aa29a119882ffa498795abc845bdc5ce924e5e58d1c7ada0,2020-06,Gwent Police,Gwent Police,-3.076583,51.770958,On or near TREM-Y-MYNYDD,W01001487,Torfaen 001A,Unable to prosecute suspect
110cd6518336d129ca442fb2a1ed30297e7181cd4116c0972d137eede248f788,2020-06,Gwent Police,Gwent Police,-2.901494,51.698864,On or near CLOS CROESO,W01001596,Monmouthshire 006E,Unable to prosecute suspect
15b69a81f941fd54c59d129bcc7547bbd36e8ab20922ab602921d977fa6831b4,2020-06,Gwent Police,Gwent Police,-3.172073,51.778091,On or near COALBROOK VALECOURT,W01001469,Blaenau Gwent 005F,Unable to prosecute suspect
bbb9a7e28e0d4e13f9d443d614e4469500e136ad9bc9d2c6c34a1e88b5cf31c8,2020-06,Gwent Police,Gwent Police,-2.977627,51.589736,On or near CHEPSTOW ROAD,W01001691,Newport 011D,Unable to prosecute suspect
4d31335239c886db0d3c5c68999c3fb62421359e01ff8c38adc333132e410575,2020-06,Gwent Police,Gwent Police,-3.192047,51.593616,On or near BRYN AWEL,W01001341,Caerphilly 020B,Unable to prosecute suspect
aa0ef9044cf4b3ce393c74560d5121f82535b77cdf0f9cfae039375230895767,2020-06,Gwent Police,Gwent Police,-3.289714,51.766312,On or near CAMBRIAN STREET,W01001429,Caerphilly 001F,Unable to prosecute suspect
256be91b99779b01aaf95ec51824c02df35bd676d9cca2ea9d79b176e2ed4b15,2020-06,Gwent Police,Gwent Police,-2.997067,51.587567,On or near Nightclub,W01001687,Newport 014D,Unable to prosecute suspect
d84a53f8c63bfd3e7d1a49a675922e153396f7ee2cc7a587ff2233a79b4ed367,2020-06,Gwent Police,Gwent Police,-2.999498,51.583923,On or near CLIFTON PLACE,W01001687,Newport 014D,Unable to prosecute suspect
ced2c03534e07cfbd240324eb63b70816b66807f6eda0b607730878d892e5393,2020-06,Gwent Police,Gwent Police,-3.210681,51.805448,On or near QUEENSWAY,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
36e1ce7a139c638c43ef3cabd288778b691d2734fa5a27da0e0882d3106b3de8,2020-06,Gwent Police,Gwent Police,-2.969571,51.584246,On or near LUDLOW CLOSE,W01001643,Newport 013B,Unable to prosecute suspect
25708e607d08a9901fd777726b4456507ac1e9799e2f35c162292b05aaa888e5,2020-06,Gwent Police,Gwent Police,-3.053198,51.642285,On or near TOLPATH,W01001499,Torfaen 011C,Unable to prosecute suspect
1961f18e29a9ccc14e968ec1adc0242f6117d6df414b74d557f29ec043a9fc09,2020-06,Gwent Police,Gwent Police,-3.082866,51.770073,On or near AVON ROAD,W01001487,Torfaen 001A,Unable to prosecute suspect
b64baedcfeb2e552861531dbdfa52eefb5a31fbcc476fb124c456d92f781ccc8,2020-06,Gwent Police,Gwent Police,-3.179183,51.798386,On or near HATTER STREET,W01001449,Blaenau Gwent 002D,Unable to prosecute suspect
bccb7edac6f64d049f7593a5aa10c011dd1dad233887ab2ba0d2c66573d3e3dd,2020-06,Gwent Police,Gwent Police,-3.018257,51.833077,On or near ROTHER AVENUE,W01001546,Monmouthshire 002A,Unable to prosecute suspect
195474494eea9e78070b797644c6df821d079afd2445d3f8ecb150de915ecd95,2020-06,Gwent Police,Gwent Police,-3.092073,51.504438,On or near WENTLOOG ROAD,W01001885,Cardiff 011D,Unable to prosecute suspect
196d90482608f8e61aa0c405f7a64ef42de49e2b26f02c9c2af22604f746bd1e,2020-06,Gwent Police,Gwent Police,-3.031714,51.811012,On or near GROVE AVENUE,W01001564,Monmouthshire 003D,Unable to prosecute suspect
6b25eac7203fa5698a02f00dc289d8e798b44c5b7a92297ca3c4588f96ff470b,2020-06,Gwent Police,Gwent Police,-3.042439,51.694272,On or near BLAENDARE ROAD,W01001496,Torfaen 004B,Unable to prosecute suspect
5a06c14c716341cbd34f932547a549c68d6fe4e7f697e7b05bb45281366d8885,2020-06,Gwent Police,Gwent Police,-2.995998,51.586227,On or near SCHOOL LANE,W01001687,Newport 014D,Unable to prosecute suspect
797e322f84604b4fb01f03d0c78d7b825227df5cd1e242b7dd422dec19c8abe2,2020-06,Gwent Police,Gwent Police,-3.015319,51.658408,On or near STATION FARM,W01001519,Torfaen 007A,Unable to prosecute suspect
5e850846456f8a1eb524ca461622566a7019099cc179f6087b72212976bfff1d,2020-06,Gwent Police,Gwent Police,-3.020809,51.652453,On or near Pedestrian Subway,W01001506,Torfaen 010A,Unable to prosecute suspect
aefe8abdbca35f32edfe501ef5df05898138e642cbadf8e23d45b9336e56addb,2020-06,Gwent Police,Gwent Police,-3.023304,51.649024,On or near VICTORIA STREET,W01001506,Torfaen 010A,Unable to prosecute suspect
d0422fe7a00f107528bbd467fa95172dd820623e2a9fb09d4f81ad0691c8df17,2020-06,Gwent Police,Gwent Police,-3.019991,51.682995,On or near CHURCHWOOD,W01001517,Torfaen 006D,Unable to prosecute suspect
b458313fa65f334164133f4287e228953ca71086199b9976340260fb9495bf9a,2020-06,Gwent Police,Gwent Police,-2.812939,51.799601,On or near WASTE ROAD,W01001575,Monmouthshire 005D,Unable to prosecute suspect
37d060f6132f1f58961947db644e8fa990572f1699317cc90c4a3f08e284aca6,2020-06,Gwent Police,Gwent Police,-3.006586,51.689019,On or near LLANDEGEFEDD WAY,W01001511,Torfaen 005B,Unable to prosecute suspect
df630a31fc7e72f8a897fa8286f5596c00ab68c4b009b06ae3f29d77e89edf7e,2020-06,Gwent Police,Gwent Police,-3.234813,51.718788,On or near BEDWELLTY ROAD,W01001384,Caerphilly 002C,Unable to prosecute suspect
651fd633639d2e0a41b821cf572b2faf8b41f49ebc846c6729eb3fa7975dfe8b,2020-06,Gwent Police,Gwent Police,-3.023991,51.823568,On or near PROSPECT ROAD,W01001557,Monmouthshire 001C,Unable to prosecute suspect
e4ecc259a7fbffb88c36fb22bf5411492f4ef725479eb4f9161169944247a15e,2020-06,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Suspect charged
462b0d8d63a98e43059d295697d5e14291f26d246b84cf7e0ebeb4748f3d3b57,2020-06,Gwent Police,Gwent Police,-2.989984,51.581773,On or near RUPERRA STREET,W01001661,Newport 018C,Suspect charged
48065aec414f5f439a41c35d4bd3c22f9f3cf1fe0c01d3242bf0a551c8abf832,2020-06,Gwent Police,Gwent Police,-2.992880,51.843238,On or near NEW COURT LANE,W01001571,Monmouthshire 001D,Suspect charged
e0dd876db839a0ae03828ac23c6b0e5c39e61b620ec3abdd8b378c703dc6e6cb,2020-06,Gwent Police,Gwent Police,-2.991828,51.592242,On or near BOND STREET,W01001676,Newport 007B,Suspect charged
ed020b9f96e36627f2eda79cdd556463c640aa211ab5592692f078ca43f9f541,2020-06,Gwent Police,Gwent Police,-3.183250,51.651729,On or near MILL ROAD,W01001401,Caerphilly 011A,Formal action is not in the public interest
4f6e9e857ada1aac2365901ebf9897c02a3349cf58ad563c85a505e3c4a1a59c,2020-06,Gwent Police,Gwent Police,-3.261242,51.595752,On or near UNDERWOOD TERRACE,W01001330,Caerphilly 018A,Formal action is not in the public interest
8ca46b2cfa193bd1a1733f053b6483df0a06981d4201b5e5fe63aa59f03c17b6,2020-06,Gwent Police,Gwent Police,-2.993072,51.581765,On or near CARDIFF ROAD,W01001687,Newport 014D,Suspect charged
1b6df57b2c6a1f862298b1122eaafaccc95bbc82f01cc1d9a2c10641adb4c43d,2020-06,Gwent Police,Gwent Police,-3.109082,51.616774,On or near Petrol Station,W01001411,Caerphilly 017A,Suspect charged
af118ee33e2b78335fccf7e9af7ccbca4dd91232a08fe3bb3cfb0bce9012cc86,2020-06,Gwent Police,Gwent Police,-3.238391,51.783472,On or near LADIES ROW,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
0cae42c77885e3e99c2fbcc3a7e304cab57ac2a9c70a3d810b9a8a0dc7eed1ea,2020-06,Gwent Police,Gwent Police,-2.930002,51.598017,On or near HOOD ROAD,W01001664,Newport 010A,Suspect charged
2ed1fb30ee2aeff848c524b28f3fb2f0517338f25388e041f00107516764931a,2020-06,Gwent Police,Gwent Police,-2.983208,51.586821,On or near Bus/Coach Station,W01001693,Newport 013E,Suspect charged
30a10711af1edf454ae7fcaebeb332714e8ed7c6c318f9a1189cf71d83a248ee,2020-06,Gwent Police,Gwent Police,-2.987372,51.581786,On or near LOWER DOCK STREET,W01001661,Newport 018C,Suspect charged
93abd1d0fd87aad9116bf3fbba20d8676ea55913294af818e69c9b41157af289,2020-06,Gwent Police,Gwent Police,-2.932258,51.596777,On or near CUNNINGHAM ROAD,W01001664,Newport 010A,Suspect charged
7a3b5827e46aadae7b54fa0c8c8e8113d436c037ab4b004c8ca99a66e2fbf8ae,2020-06,Gwent Police,Gwent Police,-3.227740,51.622768,On or near BRYNGWENNOL,W01001366,Caerphilly 019A,Investigation complete; no suspect identified
e01d577b1617db5f32d61594dfa72d3d5705b60174b078f3d7dde6a51e68f88b,2020-06,Gwent Police,Gwent Police,-3.019464,51.672381,On or near HEOL YR GLYN,W01001520,Torfaen 007B,Investigation complete; no suspect identified
12464fd6ce1d09c0bbfcf466e9ca641fe1d255b48871c7157f6d48062e5089b1,2020-06,Gwent Police,Gwent Police,-3.169495,51.789392,On or near PORTERS ROAD,W01001467,Blaenau Gwent 005D,Investigation complete; no suspect identified
157e2bd6e051dfe17b28d4592eb8f8c1799f31e2c6a038c8d5df154d856a3417,2020-06,Gwent Police,Gwent Police,-3.177699,51.797654,On or near BAILEY STREET,W01001449,Blaenau Gwent 002D,Investigation complete; no suspect identified
7bc8d1045984662c47dd0c40ce855fe2b4d51fbb5b17753595ee19876e61bc3a,2020-06,Gwent Police,Gwent Police,-3.271133,51.642304,On or near HEOL FAWR,W01001377,Caerphilly 013A,Investigation complete; no suspect identified
b3292d3547217c70c2d8227de436722d665fecdb37816ba7867e624213655cae,2020-06,Gwent Police,Gwent Police,-3.247074,51.773471,On or near Parking Area,W01001481,Blaenau Gwent 006E,Investigation complete; no suspect identified
8f9502bd7eaea2507c747f8dfaaa4bfa168b69e07ef3bc342b35dd9b4d0c6749,2020-06,Gwent Police,Gwent Police,-3.085905,51.771708,On or near Parking Area,W01001489,Torfaen 001C,Investigation complete; no suspect identified
79cddad3917496f4a7d1796a428a91eba466bbcfee7015a001ea000f557e28e9,2020-06,Gwent Police,Gwent Police,-3.022551,51.684250,On or near MARTINDALE ROAD,W01001515,Torfaen 006B,Investigation complete; no suspect identified
b0ee44aaf75efbfbcf66698e366df8d1acbb0b94c9ab91b1660c8887eb42e857,2020-06,Gwent Police,Gwent Police,-3.292132,51.767257,On or near HARCOURT PLACE,W01001429,Caerphilly 001F,Investigation complete; no suspect identified
3267c2e665f2432157eb379a1d9972cd72b2821c1f93ea1e505ee2bccf38cb76,2020-06,Gwent Police,Gwent Police,-2.959304,51.588116,On or near SOMERTON CRESCENT,W01001607,Newport 015A,Investigation complete; no suspect identified
6f687746095ab4e6af720daa3a8983c3152b34edffb54d0c4b01282a3e2f357a,2020-06,Gwent Police,Gwent Police,-3.088810,51.600788,On or near FIELDS ROAD,W01001413,Caerphilly 017C,Investigation complete; no suspect identified
9f8addfc3a99884148868f717cb5263ae279cda91da4d1e881110bb8e04d164e,2020-06,Gwent Police,Gwent Police,-3.232882,51.575291,On or near Petrol Station,W01001423,Caerphilly 024B,Investigation complete; no suspect identified
0bd88062d2956c743687e02f178a4dafbd74ca5d7da93623239a4e1d1a30a18b,2020-06,Gwent Police,Gwent Police,-2.952687,51.610595,On or near CROSS STREET,W01001625,Newport 001C,Investigation complete; no suspect identified
304ac5345804c09583f6ea633462e9ba458fec297857949ba223d4e8ed31bea3,2020-06,Gwent Police,Gwent Police,-2.849587,51.554038,On or near BRYN ROAD,W01001649,Newport 004D,Investigation complete; no suspect identified
c50f3a0342a8a585911a9d6c664199556fd66209862b4ee5b926b524ccd05d16,2020-06,Gwent Police,Gwent Police,-3.015091,51.823313,On or near HEREFORD ROAD,W01001580,Monmouthshire 002E,Investigation complete; no suspect identified
146ab1ca23ab834719a5c589e51633444e9ad130975afc475c1ee8773999835b,2020-06,Gwent Police,Gwent Police,-3.237621,51.666814,On or near CLOS LLYSWEN,W01001416,Caerphilly 008C,Investigation complete; no suspect identified
c478a6b7b28d6495a3574851e12ad19e0d9fbbdf53232ebef3853becfb5f577f,2020-06,Gwent Police,Gwent Police,-3.216617,51.583329,On or near SMALL MEADOW COURT,W01001373,Caerphilly 022C,Investigation complete; no suspect identified
7e2e65d397e9bff8e52e2d8c2880716e4a80efbd379734f89dac71a730f42dc5,2020-06,Gwent Police,Gwent Police,-3.229210,51.683510,On or near CARDIFF ROAD,W01001362,Caerphilly 003C,Investigation complete; no suspect identified
495cb5d9180ae35d4bae1d65fdd3cfe647c3ccabe576b8b6c989bd82b2e70cc3,2020-06,Gwent Police,Gwent Police,-3.052228,51.644101,On or near NEERINGS,W01001497,Torfaen 011A,Investigation complete; no suspect identified
df6f935787638cade8511f446015230f418cc1d8798b0bdbd933f8c457b2ef57,2020-06,Gwent Police,Gwent Police,-3.099445,51.608295,On or near STATION PLACE,W01001412,Caerphilly 017B,Investigation complete; no suspect identified
adc946c3ac0444cb2a8c5af4177e5735034dfed5a6c6ed319bcd2faac79f9794,2020-06,Gwent Police,Gwent Police,-3.238663,51.593637,On or near PEN-Y-DRE,W01001400,Caerphilly 019F,Investigation complete; no suspect identified
